Page Id	URL	Name	Subject	Section Header	Section Index	PageViews		Name Override	Subject Re-mapping	Section Re-mapping	Omit	miles_work
page-746	Dig_(Miles_Davis_album)	Dig (Miles Davis album)	works	first paragraph	0	10244			recording			
page-746	Dig_(Miles_Davis_album)	Dig (Miles Davis album)	works	personnel	18	10244			recording			1
page-775	Donna_Lee	Donna Lee	works	authorship	6	10204			recording			
page-775	Donna_Lee	Donna Lee	works	first paragraph	0	10204			recording			
page-775	Donna_Lee	Donna Lee	works	further reading	26	10204			recording			
page-775	Donna_Lee	Donna Lee	works	further reading	26	10204			recording			
page-775	Donna_Lee	Donna Lee	works	further reading	26	10204			recording			
page-775	Donna_Lee	Donna Lee	works	further reading	26	10204			recording			
page-775	Donna_Lee	Donna Lee	works	further reading	26	10204			recording			
page-775	Donna_Lee	Donna Lee	works	further reading	26	10204			recording			
page-775	Donna_Lee	Donna Lee	works	further reading	26	10204			recording			
page-775	Donna_Lee	Donna Lee	works	further reading	26	10204			recording			
page-775	Donna_Lee	Donna Lee	works	further reading	26	10204			recording			
page-775	Donna_Lee	Donna Lee	works	further reading	26	10204			recording			
page-775	Donna_Lee	Donna Lee	works	further reading	26	10204			recording			
page-775	Donna_Lee	Donna Lee	works	further reading	26	10204			recording			
page-775	Donna_Lee	Donna Lee	works	further reading	26	10204			recording			
page-775	Donna_Lee	Donna Lee	works	further reading	26	10204			recording			
page-775	Donna_Lee	Donna Lee	works	further reading	26	10204			recording			
page-775	Donna_Lee	Donna Lee	works	further reading	26	10204			recording			
page-775	Donna_Lee	Donna Lee	works	further reading	26	10204			recording			
page-775	Donna_Lee	Donna Lee	works	further reading	26	10204			recording			
page-775	Donna_Lee	Donna Lee	works	further reading	26	10204			recording			
page-775	Donna_Lee	Donna Lee	works	further reading	26	10204			recording			
page-775	Donna_Lee	Donna Lee	works	further reading	26	10204			recording			
page-775	Donna_Lee	Donna Lee	works	further reading	26	10204			recording			
page-775	Donna_Lee	Donna Lee	works	further reading	26	10204			recording			
page-775	Donna_Lee	Donna Lee	works	further reading	26	10204			recording			
page-775	Donna_Lee	Donna Lee	works	further reading	26	10204			recording			
page-775	Donna_Lee	Donna Lee	works	further reading	26	10204			recording			
page-775	Donna_Lee	Donna Lee	works	further reading	26	10204			recording			
page-594	Cold_Sweat	Cold Sweat	works	creation	9	10163			recording			
page-1348	Jazz_(Tenacious_D_album)	Jazz (Tenacious D album)	works	background	6	10159			recording			
page-361	Bill_Laswell_discography	Bill Laswell discography	works	as a solo artist	13	10044			recording			
page-361	Bill_Laswell_discography	Bill Laswell discography	works	as a solo artist	13	10044			recording			
page-34	1958_Miles	1958 Miles	works	first paragraph	0	9814			recording			1
page-34	1958_Miles	1958 Miles	works	first paragraph	0	9814			recording			1
page-34	1958_Miles	1958 Miles	works	first paragraph	0	9814			recording			1
page-34	1958_Miles	1958 Miles	works	first paragraph	0	9814			recording			1
page-34	1958_Miles	1958 Miles	works	personnel	40	9814			recording			1
page-34	1958_Miles	1958 Miles	works	reception and influence	26	9814			recording			1
page-387	Black_Beauty:_Live_at_the_Fillmore_West	Black Beauty: Live at the Fillmore West	works	first paragraph	0	9702			recording			1
page-387	Black_Beauty:_Live_at_the_Fillmore_West	Black Beauty: Live at the Fillmore West	works	personnel	20	9702			recording			1
page-300	Basin_Street_Blues	Basin Street Blues	works	other recordings	13	9659			recording			
page-1211	Horace_Silver_discography	Horace Silver discography	works	albums recorded as a sideman	19	9638			recording			1
page-1211	Horace_Silver_discography	Horace Silver discography	works	albums recorded as a sideman	19	9638			recording			1
page-1211	Horace_Silver_discography	Horace Silver discography	works	albums recorded as a sideman	19	9638			recording			1
page-1211	Horace_Silver_discography	Horace Silver discography	works	albums recorded as a sideman	19	9638			recording			1
page-1211	Horace_Silver_discography	Horace Silver discography	works	albums recorded as a sideman	19	9638			recording			1
page-1211	Horace_Silver_discography	Horace Silver discography	works	albums recorded as a sideman	19	9638			recording			1
page-2013	MyPods_and_Boomsticks	MyPods and Boomsticks	works	cultural references	12	9636			recording			
page-663	Cure_for_Pain	Cure for Pain	works	track listing	8	9635			recording			1
page-2562	Speak_Like_a_Child_(album)	Speak Like a Child (album)	works	the numbers	11	9634			recording			
page-4000	Yerself_Is_Steam	Yerself Is Steam	works	lego my ego	17	9609			recording			
page-4000	Yerself_Is_Steam	Yerself Is Steam	works	lego my ego	21	9609			recording			
page-2924	The_Man_with_the_Horn	The Man with the Horn	works	first paragraph	0	9531			recording			
page-2924	The_Man_with_the_Horn	The Man with the Horn	works	first paragraph	0	9531			recording			
page-2924	The_Man_with_the_Horn	The Man with the Horn	works	first paragraph	0	9531			recording			
page-1852	Message_to_Love	Message to Love	works	cd track listing	20	9497			recording			
page-1852	Message_to_Love	Message to Love	works	first paragraph	0	9497			recording			
page-1852	Message_to_Love	Message to Love	works	performances	12	9497			recording			
page-1163	Happy_Sad	Happy Sad	works	inspirations and song analysis	7	9458			recording			
page-718	Decoy_(album)	Decoy (album)	works	first paragraph	0	9434			recording			
page-718	Decoy_(album)	Decoy (album)	works	first paragraph	0	9434			recording			
page-718	Decoy_(album)	Decoy (album)	works	first paragraph	0	9434			recording			
page-718	Decoy_(album)	Decoy (album)	works	first paragraph	0	9434			recording			
page-1889	Miles_%26_Monk_at_Newport	Miles & Monk at Newport	works	first paragraph	0	9399			recording			
page-1889	Miles_%26_Monk_at_Newport	Miles & Monk at Newport	works	first paragraph	0	9399			recording			
page-1889	Miles_%26_Monk_at_Newport	Miles & Monk at Newport	works	personnel	22	9399			recording			1
page-1889	Miles_%26_Monk_at_Newport	Miles & Monk at Newport	works	personnel	25	9399			recording			1
page-1889	Miles_%26_Monk_at_Newport	Miles & Monk at Newport	works	personnel	26	9399			recording			1
page-1889	Miles_%26_Monk_at_Newport	Miles & Monk at Newport	works	personnel	26	9399			recording			1
page-1889	Miles_%26_Monk_at_Newport	Miles & Monk at Newport	works	personnel	26	9399			recording			1
page-1889	Miles_%26_Monk_at_Newport	Miles & Monk at Newport	works	personnel	26	9399			recording			1
page-1889	Miles_%26_Monk_at_Newport	Miles & Monk at Newport	works	personnel	26	9399			recording			1
page-1889	Miles_%26_Monk_at_Newport	Miles & Monk at Newport	works	personnel	26	9399			recording			1
page-1889	Miles_%26_Monk_at_Newport	Miles & Monk at Newport	works	personnel	26	9399			recording			1
page-1889	Miles_%26_Monk_at_Newport	Miles & Monk at Newport	works	personnel	26	9399			recording			1
page-1889	Miles_%26_Monk_at_Newport	Miles & Monk at Newport	works	personnel	26	9399			recording			1
page-1889	Miles_%26_Monk_at_Newport	Miles & Monk at Newport	works	personnel	26	9399			recording			1
page-1889	Miles_%26_Monk_at_Newport	Miles & Monk at Newport	works	personnel	26	9399			recording			1
page-1889	Miles_%26_Monk_at_Newport	Miles & Monk at Newport	works	personnel	26	9399			recording			1
page-1889	Miles_%26_Monk_at_Newport	Miles & Monk at Newport	works	personnel	26	9399			recording			1
page-1889	Miles_%26_Monk_at_Newport	Miles & Monk at Newport	works	personnel	26	9399			recording			1
page-1889	Miles_%26_Monk_at_Newport	Miles & Monk at Newport	works	personnel	26	9399			recording			1
page-1889	Miles_%26_Monk_at_Newport	Miles & Monk at Newport	works	personnel	26	9399			recording			1
page-1889	Miles_%26_Monk_at_Newport	Miles & Monk at Newport	works	personnel	26	9399			recording			1
page-1889	Miles_%26_Monk_at_Newport	Miles & Monk at Newport	works	personnel	26	9399			recording			1
page-1889	Miles_%26_Monk_at_Newport	Miles & Monk at Newport	works	personnel	26	9399			recording			1
page-1889	Miles_%26_Monk_at_Newport	Miles & Monk at Newport	works	personnel	26	9399			recording			1
page-1889	Miles_%26_Monk_at_Newport	Miles & Monk at Newport	works	personnel	26	9399			recording			1
page-1889	Miles_%26_Monk_at_Newport	Miles & Monk at Newport	works	personnel	26	9399			recording			1
page-1889	Miles_%26_Monk_at_Newport	Miles & Monk at Newport	works	personnel	26	9399			recording			1
page-1889	Miles_%26_Monk_at_Newport	Miles & Monk at Newport	works	personnel	26	9399			recording			1
page-1889	Miles_%26_Monk_at_Newport	Miles & Monk at Newport	works	personnel	26	9399			recording			1
page-1889	Miles_%26_Monk_at_Newport	Miles & Monk at Newport	works	personnel	26	9399			recording			1
page-1889	Miles_%26_Monk_at_Newport	Miles & Monk at Newport	works	personnel	26	9399			recording			1
page-1889	Miles_%26_Monk_at_Newport	Miles & Monk at Newport	works	personnel	27	9399			recording			1
page-1889	Miles_%26_Monk_at_Newport	Miles & Monk at Newport	works	personnel	27	9399			recording			1
page-1889	Miles_%26_Monk_at_Newport	Miles & Monk at Newport	works	personnel	27	9399			recording			1
page-1889	Miles_%26_Monk_at_Newport	Miles & Monk at Newport	works	personnel	27	9399			recording			1
page-1889	Miles_%26_Monk_at_Newport	Miles & Monk at Newport	works	personnel	27	9399			recording			1
page-1889	Miles_%26_Monk_at_Newport	Miles & Monk at Newport	works	personnel	27	9399			recording			1
page-1889	Miles_%26_Monk_at_Newport	Miles & Monk at Newport	works	personnel	27	9399			recording			1
page-1889	Miles_%26_Monk_at_Newport	Miles & Monk at Newport	works	personnel	27	9399			recording			1
page-1889	Miles_%26_Monk_at_Newport	Miles & Monk at Newport	works	track listing	12	9399			recording			1
page-888	Explorations_(Bill_Evans_album)	Explorations (Bill Evans album)	works	track listing	13	9333			recording			1
page-467	Brown_Betty_(Fringe)	Brown Betty (Fringe)	works	production	23	9280			recording			
page-1537	Ko-Ko	Ko-Ko	works	first paragraph	0	9275			recording			
page-1537	Ko-Ko	Ko-Ko	works	footnotes	35	9275			recording			
page-1537	Ko-Ko	Ko-Ko	works	overview	10	9275			recording			
page-1537	Ko-Ko	Ko-Ko	works	recording session	16	9275			recording			
page-662	Cupid_%26_Psyche_85	Cupid & Psyche 85	works	first paragraph	0	9268			recording			
page-1373	Jazz_Track	Jazz Track	works	first paragraph	0	9236			recording			1
page-1373	Jazz_Track	Jazz Track	works	first paragraph	0	9236			recording			1
page-1373	Jazz_Track	Jazz Track	works	first paragraph	0	9236			recording			1
page-108	9th_Wonder_production_discography	9th Wonder production discography	works	2016	244	9232			recording			
page-108	9th_Wonder_production_discography	9th Wonder production discography	works	first paragraph	0	9232			recording			
page-1265	Incunabula_(album)	Incunabula (album)	works	first paragraph	0	9176			recording			
page-2869	The_Essential_Santana	The Essential Santana	works	track listing	10	9096			recording			1
page-160	Aja_(song)	Aja (song)	works	recording	27	9069			recording			
page-160	Aja_(song)	Aja (song)	works	recording	27	9069			recording			
page-2513	Smokin%27_at_the_Half_Note	Smokin' at the Half Note	works	first paragraph	0	9027			recording			
page-2513	Smokin%27_at_the_Half_Note	Smokin' at the Half Note	works	track listing	16	9027			recording			1
page-2513	Smokin%27_at_the_Half_Note	Smokin' at the Half Note	works	track listing	20	9027			recording			1
page-401	Blue_Moods	Blue Moods	works	first paragraph	0	8967			recording			1
page-401	Blue_Moods	Blue Moods	works	first paragraph	0	8967			recording			1
page-401	Blue_Moods	Blue Moods	works	first paragraph	0	8967			recording			1
page-401	Blue_Moods	Blue Moods	works	performers	12	8967			recording			
page-2626	Sun_City_(album)	Sun City (album)	works	personnel	20	8833			recording			1
page-2626	Sun_City_(album)	Sun City (album)	works	track listing	16	8833			recording			1
page-2626	Sun_City_(album)	Sun City (album)	works	track listing	16	8833			recording			1
page-276	Bags%27_Groove	Bags' Groove	works	first paragraph	0	8818			recording			
page-276	Bags%27_Groove	Bags' Groove	works	first paragraph	0	8818			recording			
page-276	Bags%27_Groove	Bags' Groove	works	first paragraph	0	8818			recording			
page-276	Bags%27_Groove	Bags' Groove	works	first paragraph	0	8818			recording			
page-276	Bags%27_Groove	Bags' Groove	works	first paragraph	0	8818			recording			
page-276	Bags%27_Groove	Bags' Groove	works	first paragraph	0	8818			recording			
page-276	Bags%27_Groove	Bags' Groove	works	first paragraph	0	8818			recording			
page-276	Bags%27_Groove	Bags' Groove	works	performers	9	8818			recording			
page-276	Bags%27_Groove	Bags' Groove	works	performers	11	8818			recording			
page-1915	Miles_Davis_Volume_2	Miles Davis Volume 2	works	12lp track listing	19	8668			recording			
page-385	Bitches_Brew_Live	Bitches Brew Live	works	first paragraph	0	8668			recording			1
page-385	Bitches_Brew_Live	Bitches Brew Live	works	first paragraph	0	8668			recording			1
page-385	Bitches_Brew_Live	Bitches Brew Live	works	first paragraph	0	8668			recording			1
page-385	Bitches_Brew_Live	Bitches Brew Live	works	first paragraph	0	8668			recording			1
page-385	Bitches_Brew_Live	Bitches Brew Live	works	first paragraph	0	8668			recording			1
page-1915	Miles_Davis_Volume_2	Miles Davis Volume 2	works	first paragraph	0	8668			recording			1
page-1915	Miles_Davis_Volume_2	Miles Davis Volume 2	works	first paragraph	0	8668			recording			1
page-1915	Miles_Davis_Volume_2	Miles Davis Volume 2	works	first paragraph	0	8668			recording			1
page-1915	Miles_Davis_Volume_2	Miles Davis Volume 2	works	first paragraph	0	8668			recording			1
page-1915	Miles_Davis_Volume_2	Miles Davis Volume 2	works	first paragraph	0	8668			recording			1
page-1915	Miles_Davis_Volume_2	Miles Davis Volume 2	works	first paragraph	0	8668			recording			1
page-1915	Miles_Davis_Volume_2	Miles Davis Volume 2	works	first paragraph	0	8668			recording			1
page-1915	Miles_Davis_Volume_2	Miles Davis Volume 2	works	first paragraph	0	8668			recording			1
page-1915	Miles_Davis_Volume_2	Miles Davis Volume 2	works	first paragraph	0	8668			recording			1
page-1915	Miles_Davis_Volume_2	Miles Davis Volume 2	works	first paragraph	0	8668			recording			1
page-1915	Miles_Davis_Volume_2	Miles Davis Volume 2	works	musicians	23	8668			recording			1
page-385	Bitches_Brew_Live	Bitches Brew Live	works	personnel tracks 13 july 5 1969 at the newport jazz festival	15	8668			recording			1
page-385	Bitches_Brew_Live	Bitches Brew Live	works	personnel tracks 49 august 29 1970 at the isle of wight festival	17	8668			recording			1
page-385	Bitches_Brew_Live	Bitches Brew Live	works	track listing	12	8668			recording			1
page-254	At_Newport_1958	At Newport 1958	works	first paragraph	0	8600			recording			
page-254	At_Newport_1958	At Newport 1958	works	first paragraph	0	8600			recording			
page-254	At_Newport_1958	At Newport 1958	works	first paragraph	0	8600			recording			
page-254	At_Newport_1958	At Newport 1958	works	first paragraph	0	8600			recording			
page-254	At_Newport_1958	At Newport 1958	works	first paragraph	0	8600			recording			
page-254	At_Newport_1958	At Newport 1958	works	personnel	8	8600			recording			1
page-254	At_Newport_1958	At Newport 1958	works	track listing	5	8600			recording			1
page-486	C-Note_(album)	C-Note (album)	works	track listing	12	8588			recording			1
page-1365	Jazz_Is_Dead	Jazz Is Dead	musicians	personnel	16	8558			recording			1
page-2954	The_Pizza_Tapes	The Pizza Tapes	works	track listing	15	8538			recording			1
page-1255	In_Concert_(Miles_Davis_album)	In Concert (Miles Davis album)	works	first paragraph	0	8533			recording			
page-1255	In_Concert_(Miles_Davis_album)	In Concert (Miles Davis album)	works	first paragraph	0	8533			recording			
page-1255	In_Concert_(Miles_Davis_album)	In Concert (Miles Davis album)	works	first paragraph	0	8533			recording			
page-1255	In_Concert_(Miles_Davis_album)	In Concert (Miles Davis album)	works	personnel	24	8533			recording			1
page-1255	In_Concert_(Miles_Davis_album)	In Concert (Miles Davis album)	works	track listing	13	8533			recording			1
